投球年,投球月,投球日,投球時間,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
2024,10,25,125430,0,52,1022,20,93,341,169,-41,-2048,-52,-10,-1,-14,-12,-5,6,227.448,249.1716,1016.323,-622.6277,155.3085,-767.8038,-0.410909,0.5599999,0.0254544,-4.13824,-2.68888,2.69864,,
2024,10,25,125430,0,53,1042,20,95,341,171,-40,-2048,-51,-7,-8,-19,-11,0,7,232.074,248.969,1018.521,-607.0776,258.6115,-752.2537,-0.1381817,-0.07636368,-0.4290911,-3.65024,-0.24888,3.18664,,
2024,10,25,125430,0,54,1062,20,94,340,173,-41,-2048,-52,-10,-6,-17,-8,-1,4,229.756,246.486,1022.183,-622.6277,155.3085,-767.8038,-0.410909,0.1054545,-0.2472728,-2.18624,-0.73688,1.72264,,
2024,10,25,125430,0,55,1082,20,93,341,171,-40,-2048,-51,-7,-9,-5,-6,0,2,227.38,249.0475,1018.944,-607.0776,258.6115,-752.2537,-0.1381817,-0.1672727,0.8436362,-1.21024,-0.24888,0.74664,,
2024,10,25,125430,0,56,1102,20,92,338,172,-40,-2048,-51,-11,-4,-6,-2,4,1,225.29,241.8304,1022.954,-607.0776,258.6115,-752.2537,-0.5018181,0.2872727,0.7527271,0.7417602,1.70312,0.25864,,
2024,10,25,125430,0,57,1122,20,92,341,171,-40,-2048,-52,-3,-7,-17,-1,7,-1,225.033,249.0869,1019.155,-607.0776,207.9491,-767.8038,0.2254546,0.01454544,-0.2472728,1.22976,3.16712,-0.71736,,
2024,10,25,125430,0,58,1142,20,93,339,172,-40,-2048,-52,-2,-1,-6,1,11,-3,227.54,244.1893,1021.913,-607.0776,207.9491,-767.8038,0.3163637,0.5599999,0.7527271,2.20576,5.11912,-1.69336,,
2024,10,25,125430,0,59,1162,20,91,337,170,-40,-2048,-52,-2,-7,-13,1,10,-3,223.108,239.5956,1021.375,-607.0776,207.9491,-767.8038,0.3163637,0.01454544,0.1163635,2.20576,4.63112,-1.69336,,
2024,10,25,125430,0,60,1182,20,94,337,168,-40,-2048,-52,-4,-7,-11,-1,6,-2,230.217,239.6018,1018.121,-607.0776,207.9491,-767.8038,0.1345455,0.01454544,0.2981817,1.22976,2.67912,-1.20536,,
2024,10,25,125430,0,61,1202,20,90,338,168,-40,-2048,-52,-5,-6,-21,0,1,-2,220.732,242.1572,1018.136,-607.0776,207.9491,-767.8038,0.04363644,0.1054545,-0.6109092,1.71776,0.23912,-1.20536,,
2024,10,25,125430,0,62,1222,20,92,339,165,-40,-2048,-52,-14,-7,-19,-2,-3,-1,225.431,244.6629,1012.953,-607.0776,207.9491,-767.8038,-0.7745453,0.01454544,-0.4290911,0.7417602,-1.71288,-0.71736,,
2024,10,25,125430,0,63,1242,20,92,339,167,-40,-2048,-52,-8,-8,-12,-2,-3,-1,225.363,244.5388,1015.574,-607.0776,207.9491,-767.8038,-0.2290908,-0.07636368,0.2072725,0.7417602,-1.71288,-0.71736,,
2024,10,25,125430,0,64,1262,20,94,339,166,-39,-2048,-52,-4,-4,-12,-3,-1,0,230.091,244.5222,1013.841,-591.5274,248.7595,-767.8038,0.1345455,0.2872727,0.2072725,0.2537602,-0.73688,-0.22936,,
2024,10,25,125430,0,65,1282,20,92,339,167,-40,-2048,-52,-4,-9,-14,-3,2,0,225.363,244.5388,1015.574,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,0.0254544,0.2537602,0.72712,-0.22936,,
2024,10,25,125430,0,66,1302,20,92,340,165,-40,-2048,-52,-2,-6,-19,-3,4,1,225.334,247.061,1012.124,-607.0776,207.9491,-767.8038,0.3163637,0.1054545,-0.4290911,0.2537602,1.70312,0.25864,,
2024,10,25,125430,0,67,1322,20,92,337,167,-40,-2048,-52,-5,-6,-12,-3,3,0,225.557,239.7425,1017.233,-607.0776,207.9491,-767.8038,0.04363644,0.1054545,0.2072725,0.2537602,1.21512,-0.22936,,
2024,10,25,125430,0,68,1342,20,89,338,164,-40,-2048,-52,-13,-9,-13,-3,2,1,218.521,242.4446,1013.107,-607.0776,207.9491,-767.8038,-0.6836362,-0.1672727,0.1163635,0.2537602,0.72712,0.25864,,
2024,10,25,125430,0,69,1362,20,94,339,167,-40,-2048,-52,-2,-11,-24,-4,2,1,230.057,244.4601,1015.151,-607.0776,207.9491,-767.8038,0.3163637,-0.3490909,-0.8836366,-0.2342398,0.72712,0.25864,,
2024,10,25,125430,0,70,1382,20,87,338,167,-40,-2048,-52,-2,-9,-16,-5,0,1,213.725,242.3371,1017.46,-607.0776,207.9491,-767.8038,0.3163637,-0.1672727,-0.1563638,-0.7222399,-0.24888,0.25864,,
2024,10,25,125430,0,71,1402,20,92,339,165,-40,-2048,-52,-7,-7,-15,-6,-2,2,225.431,244.6629,1012.953,-607.0776,207.9491,-767.8038,-0.1381817,0.01454544,-0.06545472,-1.21024,-1.22488,0.74664,,
2024,10,25,125430,0,72,1422,20,90,338,167,-40,-2048,-52,-2,-8,-18,-7,-3,3,220.766,242.2193,1016.826,-607.0776,207.9491,-767.8038,0.3163637,-0.07636368,-0.338182,-1.69824,-1.71288,1.23464,,
2024,10,25,125430,0,73,1442,20,93,338,168,-40,-2048,-52,-4,-9,-18,-8,-4,3,227.773,242.0393,1017.502,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,-0.338182,-2.18624,-2.20088,1.23464,,
2024,10,25,125430,0,74,1462,20,93,338,167,-40,-2048,-51,-5,-7,-10,-7,-5,3,227.807,242.1013,1016.192,-607.0776,258.6115,-752.2537,0.04363644,0.01454544,0.3890907,-1.69824,-2.68888,1.23464,,
2024,10,25,125430,0,75,1482,20,90,340,171,-40,-2048,-52,-13,-9,-7,-6,-4,3,220.436,246.7673,1020.407,-607.0776,207.9491,-767.8038,-0.6836362,-0.1672727,0.661818,-1.21024,-2.20088,1.23464,,
2024,10,25,125430,0,76,1502,20,91,340,168,-39,-2048,-52,-5,-4,-7,-5,-3,2,222.885,246.9142,1016.265,-591.5274,248.7595,-767.8038,0.04363644,0.2872727,0.661818,-0.7222399,-1.71288,0.74664,,
2024,10,25,125430,0,77,1522,20,92,337,170,-40,-2048,-52,1,-2,-15,-3,0,1,225.455,239.5564,1021.164,-607.0776,207.9491,-767.8038,0.589091,0.4690909,-0.06545472,0.2537602,-0.24888,0.25864,,
2024,10,25,125430,0,78,1542,20,91,339,169,-40,-2048,-52,-4,-11,-6,-1,0,-1,222.948,244.454,1018.405,-607.0776,207.9491,-767.8038,0.1345455,-0.3490909,0.7527271,1.22976,-0.24888,-0.71736,,
2024,10,25,125430,0,79,1562,20,93,339,169,-40,-2048,-51,-11,-1,-2,-1,1,-1,227.642,244.3754,1017.983,-607.0776,258.6115,-752.2537,-0.5018181,0.5599999,1.116364,1.22976,0.23912,-0.71736,,
2024,10,25,125430,0,80,1582,20,92,339,168,-40,-2048,-52,-5,-4,-19,-1,2,-3,225.329,244.4767,1016.884,-607.0776,207.9491,-767.8038,0.04363644,0.2872727,-0.4290911,1.22976,0.72712,-1.69336,,
2024,10,25,125430,0,81,1602,20,90,339,166,-40,-2048,-52,-7,-5,-16,-1,3,-2,220.703,244.6794,1014.686,-607.0776,207.9491,-767.8038,-0.1381817,0.1963636,-0.1563638,1.22976,1.21512,-1.20536,,
2024,10,25,125430,0,82,1622,20,91,340,167,-40,-2048,-52,0,-13,-17,-2,2,-1,222.919,246.9762,1014.955,-607.0776,207.9491,-767.8038,0.4981819,-0.5309091,-0.2472728,0.7417602,0.72712,-0.71736,,
2024,10,25,125430,0,83,1642,20,92,340,168,-40,-2048,-52,-5,-11,-14,-3,1,0,225.232,246.8749,1016.054,-607.0776,207.9491,-767.8038,0.04363644,-0.3490909,0.0254544,0.2537602,0.23912,-0.22936,,
2024,10,25,125430,0,84,1662,20,93,340,167,-40,-2048,-52,2,-7,-17,-3,0,1,227.613,246.8976,1014.533,-607.0776,207.9491,-767.8038,0.6800001,0.01454544,-0.2472728,0.2537602,-0.24888,0.25864,,
2024,10,25,125430,0,85,1682,20,94,338,168,-40,-2048,-52,-12,-14,-19,-4,1,1,230.12,242,1017.291,-607.0776,207.9491,-767.8038,-0.5927272,-0.6218182,-0.4290911,-0.2342398,0.23912,0.25864,,
2024,10,25,125430,0,86,1702.121,20.12121,90,337,167,-40,-2048,-52,-8,-8,-24,-4,1,1,220.863,239.8211,1017.656,-607.0776,207.9491,-767.8038,-0.2290908,-0.07636368,-0.8836366,-0.2342398,0.23912,0.25864,,
2024,10,25,125430,0,87,1722,19.87879,93,339,168,-40,-2048,-52,-9,-5,-16,-4,1,1,227.676,244.4374,1016.673,-607.0776,207.9491,-767.8038,-0.3199999,0.1963636,-0.1563638,-0.2342398,0.23912,0.25864,,
2024,10,25,125430,0,88,1742,20,91,338,168,-40,-2048,-52,7,-5,-13,-4,1,0,223.079,242.1179,1017.925,-607.0776,207.9491,-767.8038,1.134546,0.1963636,0.1163635,-0.2342398,0.23912,-0.22936,,
2024,10,25,125430,0,89,1762.061,20.06061,93,340,165,-39,-2048,-52,-2,-8,-9,-4,1,0,227.681,247.0217,1011.912,-591.5274,248.7595,-767.8038,0.3163637,-0.07636368,0.4799998,-0.2342398,0.23912,-0.22936,,
2024,10,25,125430,0,90,1782,19.93939,90,339,168,-40,-2048,-52,-6,-3,-17,-4,1,0,220.635,244.5553,1017.306,-607.0776,207.9491,-767.8038,-0.04727265,0.3781818,-0.2472728,-0.2342398,0.23912,-0.22936,,
2024,10,25,125430,0,91,1802,20,88,339,166,-40,-2048,-52,-5,-3,-18,-5,0,1,216.009,244.758,1015.108,-607.0776,207.9491,-767.8038,0.04363644,0.3781818,-0.338182,-0.7222399,-0.24888,0.25864,,
2024,10,25,125430,0,92,1822,20,92,338,167,-40,-2048,-51,-12,-10,-18,-5,-2,2,225.46,242.1407,1016.403,-607.0776,258.6115,-752.2537,-0.5927272,-0.2581819,-0.338182,-0.7222399,-1.22488,0.74664,,
2024,10,25,125430,0,93,1842,20,88,340,167,-40,-2048,-52,-11,-7,-20,-5,-3,3,215.878,247.0941,1015.589,-607.0776,207.9491,-767.8038,-0.5018181,0.01454544,-0.5200002,-0.7222399,-1.71288,1.23464,,
2024,10,25,125430,0,94,1862,20,91,338,168,-40,-2048,-52,-9,-9,-17,-5,-3,2,223.079,242.1179,1017.925,-607.0776,207.9491,-767.8038,-0.3199999,-0.1672727,-0.2472728,-0.7222399,-1.71288,0.74664,,
2024,10,25,125430,0,95,1882,20,92,339,169,-40,-2048,-52,-3,-13,-7,-4,-2,0,225.295,244.4147,1018.194,-607.0776,207.9491,-767.8038,0.2254546,-0.5309091,0.661818,-0.2342398,-1.22488,-0.22936,,
2024,10,25,125430,0,96,1902,20,91,340,167,-40,-2048,-52,-6,-11,-18,-3,-1,0,222.919,246.9762,1014.955,-607.0776,207.9491,-767.8038,-0.04727265,-0.3490909,-0.338182,0.2537602,-0.73688,-0.22936,,
2024,10,25,125430,0,97,1922,20,91,338,170,-40,-2048,-52,-4,-9,-18,-3,-1,-1,223.011,241.9938,1020.545,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,-0.338182,0.2537602,-0.73688,-0.71736,,
2024,10,25,125430,0,98,1942,20,93,341,168,-40,-2048,-52,-1,-3,-20,-2,0,-1,227.482,249.2337,1015.013,-607.0776,207.9491,-767.8038,0.4072728,0.3781818,-0.5200002,0.7417602,-0.24888,-0.71736,,
2024,10,25,125430,0,99,1962,20,92,340,169,-40,-2048,-52,-4,-6,-22,-3,3,-1,225.198,246.8129,1017.364,-607.0776,207.9491,-767.8038,0.1345455,0.1054545,-0.7018183,0.2537602,1.21512,-0.71736,,
2024,10,25,125430,0,100,1982,20,93,339,169,-40,-2048,-52,-7,-6,-8,-3,5,0,227.642,244.3754,1017.983,-607.0776,207.9491,-767.8038,-0.1381817,0.1054545,0.5709089,0.2537602,2.19112,-0.22936,,
2024,10,25,125430,0,101,2002,20,90,339,166,-40,-2048,-51,-4,-7,-12,-3,4,0,220.703,244.6794,1014.686,-607.0776,258.6115,-752.2537,0.1345455,0.01454544,0.2072725,0.2537602,1.70312,-0.22936,,
2024,10,25,125430,0,102,2022,20,87,339,169,-40,-2048,-52,-6,-4,-10,-3,2,1,213.56,244.6111,1019.25,-607.0776,207.9491,-767.8038,-0.04727265,0.2872727,0.3890907,0.2537602,0.72712,0.25864,,
2024,10,25,125430,0,103,2042,20,93,338,168,-40,-2048,-52,-10,-10,-18,-4,-2,1,227.773,242.0393,1017.502,-607.0776,207.9491,-767.8038,-0.410909,-0.2581819,-0.338182,-0.2342398,-1.22488,0.25864,,
2024,10,25,125430,0,104,2062,20,89,338,168,-40,-2048,-52,-6,-6,-12,-5,-3,2,218.385,242.1965,1018.347,-607.0776,207.9491,-767.8038,-0.04727265,0.1054545,0.2072725,-0.7222399,-1.71288,0.74664,,
2024,10,25,125430,0,105,2082,20,93,339,169,-40,-2048,-51,1,-8,-18,-5,-2,1,227.642,244.3754,1017.983,-607.0776,258.6115,-752.2537,0.589091,-0.07636368,-0.338182,-0.7222399,-1.22488,0.25864,,
2024,10,25,125430,0,106,2102,20,92,339,166,-40,-2048,-52,-9,-9,-13,-5,-2,3,225.397,244.6008,1014.264,-607.0776,207.9491,-767.8038,-0.3199999,-0.1672727,0.1163635,-0.7222399,-1.22488,1.23464,,
2024,10,25,125430,0,107,2122,20,92,340,169,-40,-2048,-52,-1,-10,-11,-4,-1,1,225.198,246.8129,1017.364,-607.0776,207.9491,-767.8038,0.4072728,-0.2581819,0.2981817,-0.2342398,-0.73688,0.25864,,
2024,10,25,125430,0,108,2142,20,92,339,167,-40,-2048,-52,-12,-9,-15,-3,1,0,225.363,244.5388,1015.574,-607.0776,207.9491,-767.8038,-0.5927272,-0.1672727,-0.06545472,0.2537602,0.23912,-0.22936,,
2024,10,25,125430,0,109,2162,20,94,337,167,-40,-2048,-52,-7,-6,-18,-3,1,0,230.251,239.6638,1016.811,-607.0776,207.9491,-767.8038,-0.1381817,0.1054545,-0.338182,0.2537602,0.23912,-0.22936,,
2024,10,25,125430,0,110,2182,20,92,335,166,-40,-2048,-52,1,-7,-4,-1,1,-1,225.785,235.0083,1017.582,-607.0776,207.9491,-767.8038,0.589091,0.01454544,0.9345453,1.22976,0.23912,-0.71736,,
2024,10,25,125430,0,111,2202,20,91,339,167,-40,-2048,-52,-3,-4,-8,-2,1,-1,223.016,244.5781,1015.785,-607.0776,207.9491,-767.8038,0.2254546,0.2872727,0.5709089,0.7417602,0.23912,-0.71736,,
2024,10,25,125430,0,112,2222,20,92,338,166,-40,-2048,-52,1,-7,-7,-2,2,-1,225.494,242.2027,1015.093,-607.0776,207.9491,-767.8038,0.589091,0.01454544,0.661818,0.7417602,0.72712,-0.71736,,
2024,10,25,125430,0,113,2242,20,89,339,166,-40,-2048,-52,1,-5,-22,-3,2,0,218.356,244.7186,1014.897,-607.0776,207.9491,-767.8038,0.589091,0.1963636,-0.7018183,0.2537602,0.72712,-0.22936,,
2024,10,25,125430,0,114,2262,20,89,338,168,-40,-2048,-52,-5,-3,-15,-5,2,1,218.385,242.1965,1018.347,-607.0776,207.9491,-767.8038,0.04363644,0.3781818,-0.06545472,-0.7222399,0.72712,0.25864,,
2024,10,25,125430,0,115,2282,20,92,337,167,-40,-2048,-52,-3,-1,-11,-5,-1,2,225.557,239.7425,1017.233,-607.0776,207.9491,-767.8038,0.2254546,0.5599999,0.2981817,-0.7222399,-0.73688,0.74664,,
2024,10,25,125430,0,116,2302,20,90,338,167,-40,-2048,-52,-4,-5,-17,-4,-3,1,220.766,242.2193,1016.826,-607.0776,207.9491,-767.8038,0.1345455,0.1963636,-0.2472728,-0.2342398,-1.71288,0.25864,,
2024,10,25,125430,0,117,2322,20,91,338,167,-40,-2048,-52,-7,-2,-14,-3,-2,0,223.113,242.1799,1016.615,-607.0776,207.9491,-767.8038,-0.1381817,0.4690909,0.0254544,0.2537602,-1.22488,-0.22936,,
2024,10,25,125430,0,118,2342,20,91,339,165,-40,-2048,-52,-3,-6,-16,-3,2,-1,223.084,244.7021,1013.165,-607.0776,207.9491,-767.8038,0.2254546,0.1054545,-0.1563638,0.2537602,0.72712,-0.71736,,
2024,10,25,125430,0,119,2362,20,91,338,166,-40,-2048,-52,-5,-7,-9,-2,5,-1,223.147,242.242,1015.305,-607.0776,207.9491,-767.8038,0.04363644,0.01454544,0.4799998,0.7417602,2.19112,-0.71736,,
2024,10,25,125430,0,120,2382,20,91,339,166,-40,-2048,-52,-10,-12,-15,-2,5,0,223.05,244.6401,1014.475,-607.0776,207.9491,-767.8038,-0.410909,-0.4400001,-0.06545472,0.7417602,2.19112,-0.22936,,
2024,10,25,125430,0,121,2402,20,91,337,167,-40,-2048,-52,-6,-7,-18,-3,0,0,223.21,239.7818,1017.444,-607.0776,207.9491,-767.8038,-0.04727265,0.01454544,-0.338182,0.2537602,-0.24888,-0.22936,,
2024,10,25,125430,0,122,2422,20,92,339,167,-40,-2048,-52,-4,-14,-18,-4,-4,1,225.363,244.5388,1015.574,-607.0776,207.9491,-767.8038,0.1345455,-0.6218182,-0.338182,-0.2342398,-2.20088,0.25864,,
2024,10,25,125430,0,123,2442,20,91,338,168,-40,-2048,-52,-4,-9,-11,-6,-5,2,223.079,242.1179,1017.925,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,0.2981817,-1.21024,-2.68888,0.74664,,
2024,10,25,125430,0,124,2462,20,92,337,167,-40,-2048,-51,-6,-11,-10,-7,-4,2,225.557,239.7425,1017.233,-607.0776,258.6115,-752.2537,-0.04727265,-0.3490909,0.3890907,-1.69824,-2.20088,0.74664,,
2024,10,25,125430,0,125,2482,20,89,340,168,-40,-2048,-52,1,-4,-12,-6,-2,3,218.191,246.9927,1016.688,-607.0776,207.9491,-767.8038,0.589091,0.2872727,0.2072725,-1.21024,-1.22488,1.23464,,
2024,10,25,125430,0,126,2502,20,90,337,169,-40,-2048,-52,-4,-9,-19,-5,-1,1,220.795,239.697,1020.276,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,-0.4290911,-0.7222399,-0.73688,0.25864,,
2024,10,25,125430,0,127,2522,20,91,340,169,-40,-2048,-52,-8,-9,-17,-3,-2,0,222.851,246.8521,1017.576,-607.0776,207.9491,-767.8038,-0.2290908,-0.1672727,-0.2472728,0.2537602,-1.22488,-0.22936,,
2024,10,25,125430,0,128,2542,20,92,342,168,-40,-2048,-52,-8,-9,-11,-2,0,0,225.038,251.6712,1014.395,-607.0776,207.9491,-767.8038,-0.2290908,-0.1672727,0.2981817,0.7417602,-0.24888,-0.22936,,
2024,10,25,125430,0,129,2562,20,91,340,168,-40,-2048,-51,-7,-5,-13,-2,0,-1,222.885,246.9142,1016.265,-607.0776,258.6115,-752.2537,-0.1381817,0.1963636,0.1163635,0.7417602,-0.24888,-0.71736,,
2024,10,25,125430,0,130,2582,20,92,339,168,-40,-2048,-52,-10,-10,-25,-2,3,0,225.329,244.4767,1016.884,-607.0776,207.9491,-767.8038,-0.410909,-0.2581819,-0.9745456,0.7417602,1.21512,-0.22936,,
== yy skipped ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,25,125430,,1,9413.97,0,-57,118,-1000,-135,95,168,-32,19,15,-2266,-2413,-903,-63.22501,-207.1851,-298.5737,-2084.341,1486.22,2653.228,-2.410909,2.378182,2.661818,-1104.09,-1177.793,-440.8934,,
2024,10,25,125430,,2,9415.97,2,-58,121,-998,-145,93,172,-28,13,28,-2306,-2435,-992,-65.93101,-200.0755,-298.2312,-2239.843,1455.12,2715.428,-2.047273,1.832727,3.843636,-1123.61,-1188.529,-484.3254,,
2024,10,25,125430,,3,9417.97,2,-63,127,-1002,-157,91,176,-31,3,30,-2343,-2452,-1077,-78.11199,-185.242,-307.394,-2426.444,1424.02,2777.629,-2.32,0.9236363,4.025455,-1141.666,-1196.825,-525.8054,,
2024,10,25,125430,,4,9419.97,2,-67,131,-1004,-169,91,180,-43,14,21,-2376,-2463,-1161,-87.81998,-175.3682,-312.4883,-2613.046,1424.02,2839.829,-3.410909,1.923636,3.207273,-1157.77,-1202.193,-566.7974,,
2024,10,25,125430,,5,9421.97,2,-69,134,-1005,-181,92,184,-38,7,37,-2404,-2469,-1240,-92.771,-168.0331,-315.8649,-2799.648,1439.57,2902.03,-2.956364,1.287273,4.661818,-1171.434,-1205.121,-605.3494,,
2024,10,25,125430,,6,9425.97,4,-77,144,-1004,-212,92,194,-38,18,32,-2424,-2462,-1355,-112.551,-143.7994,-321.1617,-3281.702,1439.57,3057.531,-2.956364,2.287273,4.207273,-1181.194,-1201.705,-661.4694,,
2024,10,25,125430,,7,9427.97,2,-80,151,-1006,-228,91,204,-47,16,25,-2413,-2442,-1385,-120.203,-126.7704,-328.9562,-3530.504,1424.02,3213.032,-3.774546,2.105454,3.570909,-1175.826,-1191.945,-676.1094,,
2024,10,25,125430,,8,9429.97,2,-84,155,-1004,-243,92,215,-46,8,36,-2380,-2408,-1389,-130.047,-117.1448,-328.8097,-3763.756,1439.57,3384.084,-3.683636,1.378182,4.570909,-1159.722,-1175.353,-678.0614,,
2024,10,25,125430,,9,9431.97,2,-88,158,-1002,-258,97,226,-49,13,32,-2331,-2364,-1366,-139.794,-109.9173,-327.8335,-3997.009,1517.321,3555.136,-3.956364,1.832727,4.207273,-1135.81,-1153.881,-666.8374,,
2024,10,25,125430,,10,9433.97,2,-91,163,-999,-275,104,237,-53,23,35,-2277,-2310,-1332,-147.422,-97.99481,-327.4177,-4261.361,1626.172,3726.187,-4.32,2.741818,4.48,-1109.458,-1127.529,-650.2454,,
